profile1,profile2,profile3,profile4,profile5,profile6,profile7,profile8,profile9,profile10,profile11,profile12,profile13,profile14,profile15,profile16,profile17,profile18,profile19,profile20,profile21,profile22,profile23,profile24,profile25
-6950,-6550,-2700,,-3250,,-4000,-4850,-4600,-6850,-6850,-2050,-4300,-3450,-3950,-2950,-2300,-8050,-3350,-1650,-2750,-9250,-3650,-3850,-6750
-7000,-6550,-2700,,-3250,,-4000,-4850,-4600,-6900,-6850,-2100,-4350,-3400,-3900,-2600,-2300,-8050,-3350,-1650,-2750,-9250,-3600,-3850,-7400
-7000,-7800,-1700,,-2850,,-4000,-4850,-3600,-6900,-6900,-2100,-4350,-3400,-3900,-2600,-2000,-8200,-3350,-1700,-2750,-9200,-3600,-3850,-7400
-7050,-7800,-1700,,-2850,,-4000,-4850,-3600,-6950,-6900,-1250,-4300,-3350,-1300,-2650,-2000,-8200,-3300,-1700,-2800,-9200,-3600,-3850,-7100
-7050,-6300,-1750,,-2850,,-3600,-4900,-3650,-6950,-6950,-1250,-4300,-3350,-1300,-2650,-4100,-8100,-3300,-1750,-2800,-9150,-3600,-3800,-7100
-7300,-6300,-1750,,-2850,,-3600,-4900,-3650,-6300,-6950,-1200,-4100,-3300,-1400,-2700,-4100,-8100,-3300,-1750,-2800,-9150,-3550,-3800,-7300
-7300,-7350,-2750,,-2850,,-3700,-4950,-4350,-6300,-6300,-1200,-4100,-3300,-1400,-2700,-2050,-8150,-3300,-1800,-2800,-9100,-3550,-3800,-7300
-7100,-7350,-2750,,-2850,,-3700,-4950,-4350,-6350,-6300,-3900,-4150,-3950,-1350,-2750,-2050,-8150,-3250,-1800,-2800,-9100,-3550,-3800,-7350
-7100,-6350,-2750,,-2900,,-3650,-5000,-4400,-6350,-6350,-3900,-4150,-3950,-1350,-2750,-2100,-7500,-3250,-550,-2800,-2000,-3550,-3800,-7350
-7250,-6350,-2750,,-2900,,-3650,-5000,-4400,-6400,-6350,-3850,-4200,-3950,-5650,-2800,-2100,-7500,-3400,-550,-2850,-2000,-3500,-3800,-7050
-7250,-7850,-2750,,-2900,,-2200,-5000,-4450,-6400,-6400,-3850,-4200,-3950,-5650,-2800,-2150,-7450,-3400,-500,-2850,-8400,-3500,-4700,-7050
-7150,-7850,-2750,,-2900,,-2200,-5000,-4450,-6450,-6400,-3400,-4400,-3950,-5700,-1700,-2150,-7450,-3200,-500,-2850,-8400,-3500,-4700,-5750
-7150,-6400,-2800,,-2900,,-2150,-5550,-4500,-6450,-6450,-3400,-4400,-3950,-5700,-1700,-2200,-7400,-3200,-1450,-2850,-1800,-3500,-4000,-5750
-8100,-6400,-2800,,-2900,,-2150,-5550,-4500,-6500,-6450,-3100,-4250,-3450,-5750,-1650,-2200,-7400,-3450,-1450,-2850,-1800,-3750,-4000,-5700
-8100,-6450,-2800,,-2650,,-2300,-5550,-4300,-6500,-6500,-3100,-4250,-3450,-5750,-1650,-2500,-7350,-3450,-750,-2850,-1750,-3750,-4050,-5700
-8150,-6450,-2800,,-2650,,-2300,-5550,-4300,-6550,-6500,-3150,-7200,-4050,-5800,-3500,-2500,-7350,-2800,-750,-2900,-1750,-3750,-4050,-7150
-8150,-7400,-2800,,-2600,,-2350,-5500,-4250,-6550,-6550,-3150,-7200,-4050,-5800,-3500,-2850,-7950,-2800,-700,-2900,-1700,-3750,-4100,-7150
-8200,-7400,-2800,,-2600,,-2350,-5500,-4250,-6600,-6550,-3450,-7250,-4050,-6500,-3550,-2850,-7950,-2850,-700,-2900,-1700,-3700,-4100,-7200
-8200,-6250,-2800,,-2450,,-3800,-5500,-4000,-6600,-6600,-3450,-7250,-4050,-6500,-3550,-2900,-8000,-2850,-650,-2900,-2100,-3700,-4150,-7200
-8250,-6250,-2800,,-2450,,-3800,-5500,-4000,-6000,-6600,-3250,-7300,-4050,-6500,-3600,-2900,-8000,-3450,-650,-3300,-2100,-3700,-4150,-7250
-8250,-7550,-2800,,-2700,,-2400,-3650,-4050,-6000,-6000,-3250,-7300,-4050,-6500,-3600,-2950,-7700,-3450,-600,-3300,-2250,-3700,-4200,-7250
-8300,-7550,-2800,,-2700,,-2400,-3650,-4050,-6050,-6000,-3300,-7350,-4050,-6450,-3150,-2950,-7700,-2400,-600,-3300,-2250,-3850,-4200,-7450
-8300,-7600,-2100,,-2700,,-2500,-3700,-4100,-6050,-6050,-3300,-7350,-4050,-6450,-3150,-2550,-7850,-2400,-1200,-3300,-2200,-3850,-3250,-7450
-8350,-7600,-2100,,-2700,,-2500,-3700,-4100,-6100,-6050,-3200,-7400,-4050,-5950,-3300,-2550,-7850,-2750,-1200,-3300,-2200,-3800,-3250,-6100
-8350,-7650,-2200,,-2700,,-2500,-3750,-4150,-6100,-6100,-3200,-7400,-4050,-5950,-3300,-2600,-7650,-2750,-1250,-3300,-2150,-3800,-3250,-6100
-8400,-7650,-2200,,-2700,,-2500,-3750,-4150,-6150,-6100,-3350,-7450,-4000,-6400,-3100,-2600,-7650,-2450,-1250,-2950,-2150,-3800,-3250,-6050
-8400,-7700,-2150,,-2750,,-2450,-4650,-4200,-6150,-6150,-3350,-7450,-4000,-6400,-3100,-2650,-7900,-2450,-1300,-2950,-2500,-3800,-3000,-6050
-6800,-7700,-2150,,-2750,,-2450,-4550,-4200,-6200,-6150,-3500,-5550,-4000,-6350,-3350,-2650,-7900,-2500,-1300,-2950,-2500,-5450,-3000,-6000
-6800,-7750,-1850,,-2750,,-2550,-4550,-3650,-6200,-6200,-3500,-5550,-4000,-6350,-3350,-2700,-7600,-2500,-1350,-2950,-2450,-5450,-3000,-6000
-6850,-7750,-1850,,-2750,,-2550,-4600,-3650,-6250,-6200,-3500,-4000,-4300,-5900,-3400,-2700,-7600,-2150,-1350,-2500,-2450,-5400,-3000,-5950
-6850,-8050,-1550,,-2750,,-2250,-4600,-3700,-6250,-6250,-3500,-4000,-4300,-5900,-3400,-2750,-7550,-2150,-850,-2500,-2300,-5400,-3200,-5950
-6900,-8050,-1550,,-2750,,-2250,-4350,-3700,-5950,-6250,-3600,-4050,-4250,-5850,-3450,-2750,-7550,-2200,-850,-2500,-2300,-5350,-3200,-5900
-6900,-6200,-1600,,-2800,,-2600,-4350,-3750,-5950,-5950,-3600,-4050,-4250,-5850,-3450,-2800,-8250,-2200,-1400,-2500,-2300,-5350,-3200,-5900
-6650,-6200,-1600,,-2800,,-2600,-4350,-3750,-4350,-5950,-1400,-4100,-3450,-5850,-3050,-2800,-8250,-2250,-1400,-2600,-2300,-5300,-3200,-5850
-6650,-7450,-1650,,-2800,,-2650,-4350,-3800,-4350,-7200,-1400,-4100,-3450,-5850,-3050,-1400,-8350,-2250,-800,-2600,-1400,-5300,-3050,-5850
-6700,-7450,-1650,,-2800,,-2650,-4400,-3800,-4400,-7200,-1350,-4150,-3500,-6300,-1400,-1400,-8350,-2300,-800,-2600,-1400,-3200,-3050,-5800
-6700,-7500,-2300,,-2800,,-2000,-4400,-3850,-4400,-7350,-1350,-4150,-3500,-6300,-1400,-1350,-8300,-2300,-950,-2600,-1350,-3200,-3050,-5800
-6750,-7500,-2300,,-2800,,-2000,-4400,-3850,-4450,-7350,-1300,-4200,-4300,-6000,-1350,-1350,-8300,-2350,-950,-2550,-1350,-3150,-3050,-6900
-6750,-4400,-1800,,-2150,,-2050,-4400,-3900,-4450,-7300,-1300,-4200,-4300,-6000,-1350,-1150,-7750,-2350,-1000,-2550,-1300,-3150,-3100,-6900
-6600,-4400,-1800,,-2150,,-2050,-4450,-3900,-4500,-7300,-2800,-3650,-4350,-6750,-1150,-1150,-7750,-4250,-1000,-2550,-1300,-3250,-3100,-6150
-6600,-4450,-2000,,-2100,,-2100,-4450,-3950,-4500,-7250,-2800,-3650,-4350,-6750,-1150,-1200,-7800,-4250,-900,-2550,-1200,-3250,-3100,-6150
-7900,-4450,-2000,,-2100,,-2100,-4450,-3950,-4300,-7250,-2850,-3700,-4550,-6750,-1200,-1200,-7800,-3250,-900,-2350,-1200,-3450,-3100,-7250
-7900,-4500,-2050,,-2050,,-1950,-4450,-3300,-4300,-8200,-2850,-3700,-4550,-6750,-1200,-1250,-3050,-3000,-1050,-2350,-1250,-3450,-3150,-7250
-6500,-4500,-2050,,-2050,,-1950,-4500,-3300,-4250,-8200,-2900,-3750,-4150,-6700,-1250,-1250,-3050,-3000,-1050,-2400,-1250,-3400,-3150,-7300
-6500,-4550,-1950,,-2550,,-4100,-4500,-3300,-4250,-7800,-2900,-3750,-4150,-6700,-1250,-1300,-3050,-3000,-1100,-2400,-1900,-3400,-3150,-7300
-7950,-4550,-1950,,-2550,,-4100,-4500,-3300,-4000,-7800,-2950,-3800,-4100,-6700,-1300,-1300,-3050,-3200,-1100,-2450,-1900,-3350,-3150,-7350
-7950,-4600,-1900,,-2500,,-4100,-4500,-3350,-4000,-8250,-2950,-3800,-4100,-6700,-1300,-850,-3100,-3050,-1150,-2450,-1900,-3350,-2700,-7350
-8000,-4600,-1900,,-2500,,-4100,-4300,-3350,-4050,-8250,-2450,-3850,-4100,-6650,-850,-850,-3100,-3100,-1150,-3450,-1900,-3300,-2700,-7350
-8000,-4650,-2250,,-3650,,-4050,-4300,-3350,-4050,-7700,-2450,-3850,-4100,-6650,-850,-900,-3100,-3150,-1000,-3450,-1850,-3300,-2750,-7350
-6550,-4650,-2250,,-3650,,-4050,-4300,-3350,-4100,-7700,-2500,-3900,-4000,-6650,-900,-900,-3100,-2700,-1000,-3400,-1850,-3750,-2750,-7400
-6550,-8100,-2700,,-3600,,-4050,-4300,-3400,-4100,-7650,-2500,-3900,-4000,-6650,-900,-950,-3350,-2750,-1200,-3400,-1650,-3750,-2800,-7400
-7800,-8100,-2700,,-3600,,-4050,-4250,-3400,-4150,-7650,-2550,-3950,-4000,-6600,-950,-950,-3350,-2800,-1200,-3400,-1650,-2950,-2800,-7400
-7800,-6100,-2750,,-3700,,-4400,-4250,-3400,-4150,-7600,-2550,-3950,-4000,-6600,-950,-1000,-3400,-2850,-1050,-3400,-1600,-2950,-2850,-7400
-6300,-6100,-2750,,-3700,,-4400,-4250,-3400,-4200,-7600,-2600,-3300,-3950,-6600,-1000,-1000,-3400,-2900,-1050,-3350,-1600,-2900,-2850,-7450
-6300,-6050,-2800,,-3750,,-4200,-4250,-3400,-4200,-7550,-2600,-3300,-3950,-6600,-1000,-1050,-3300,-3300,-1100,-3350,-1550,-2900,-2900,-7450
-7350,-6050,-2800,,-3750,,-4200,-4000,-3400,-3650,-7550,-2650,-3300,-3900,-6550,-1050,-1050,-3300,-2950,-1100,-3350,-1550,-3000,-2900,-7100
-7350,-6000,-2350,,-4500,,-4200,-4000,-3450,-3650,-7500,-2650,-3300,-3900,-6550,-1050,-1100,-3300,-2500,-1150,-3350,-1500,-3000,-3300,-7100
-6350,-6000,-2350,,-4500,,-4200,-4000,-3450,-3700,-7500,-2700,-3350,-3850,-6550,-1100,-1100,-3300,-2600,-1150,-3350,-1500,-2850,-3300,-7150
-6350,-5950,-2400,,-1700,,-4150,-4000,-3450,-3700,-7450,-2700,-3350,-3850,-6550,-1100,-600,-3350,-2550,-1800,-3350,-1450,-2850,-3300,-7150
-7850,-5950,-2400,,-1700,,-4150,-4000,-3450,-3750,-7450,-2750,-3350,-4100,-6150,-3700,-600,-3350,-2350,-1800,-3350,-1450,-2800,-3300,-7200
-7850,-5900,-2450,,-2000,,-4150,-4000,-3450,-3750,-7400,-2750,-3350,-4100,-6150,-3700,-650,-3350,-2400,-3250,-3350,-2000,-2800,-2950,-7200
-6400,-5900,-2450,,-2000,,-4150,-4000,-3450,-3800,-7400,-2100,-3400,-4200,-6900,-3650,-650,-3350,-2450,-3000,-2650,-2000,-4000,-2950,-6250
-6400,-6150,-2500,,-2050,,-4350,-4000,-3500,-3800,-7050,-2100,-3400,-4200,-6900,-3650,-700,-3400,-3450,-3200,-2650,-2000,-4000,-2500,-6250
-6450,-6150,-2500,,-2050,,-4350,-4050,-3500,-3850,-7050,-2150,-3400,-4350,-6900,-3250,-700,-3400,-3450,-3050,-3650,-2000,-3800,-2500,-6250
-6450,-8350,-2550,,-1800,,-4300,-4050,-3500,-3850,-7750,-2150,-3400,-4350,-6900,-3250,-800,-400,-3450,-3100,-3600,-1950,-3800,-2500,-6250
-7400,-8350,-2550,,-1800,,-4300,-4050,-3500,-3900,-7750,-2200,-3450,-4150,-6200,-3200,-800,-400,-3400,-3150,-3600,-1950,-3850,-2500,-6250
-7400,-8300,-2600,,-1750,,-4250,-4050,-3500,-3900,-7100,-2200,-3450,-4150,-6200,-3200,-750,-350,-3400,-2700,-3550,-1950,-3850,-2600,-6250
-6250,-8300,-2600,,-1750,,-4250,-4050,-3500,-3950,-7100,-2250,-3450,-4200,-6250,-2000,-750,-350,-3400,-2750,-3550,-1950,-3900,-2600,-6100
-6250,-8450,-2550,,-1700,,-5200,-4050,-3550,-3950,-7150,-2250,-3450,-4200,-6250,-2000,50,-1300,-3350,-2800,-3500,-2050,-3900,-2600,-6100
-7550,-8450,-2550,,-1700,,-5200,-4100,-3550,-3300,-7150,-2300,-3450,-3950,-6850,-1950,50,-1300,-3350,-2850,-3500,-2050,-3950,-2600,-6100
-7550,-8500,-2500,,-1850,,-5250,-4100,-3550,-3300,-5300,-2300,-3450,-3950,-6850,-1950,-250,-300,-3350,-2900,-2200,-2050,-3950,-2550,-6100
-7600,-8500,-2500,,-1850,,-5250,-4100,-3550,-3300,-5300,-2350,-3500,-4000,-6850,-1900,-250,-300,-2650,-3300,-2200,-2050,-4000,-2550,-5950
-7600,-8250,-4600,,-1800,,-5300,-4100,-3550,-3300,-4350,-2350,-3500,-4000,-6850,-1900,-350,-250,-3650,-2950,-2250,-3250,-4000,-2550,-5950
-7650,-8250,,,-1800,,-5300,-4100,-3550,-3300,-4350,-2400,-3500,-3900,-6050,-1850,-350,-250,-3600,-2500,-2250,-3250,-3600,-2550,-5950
-7650,-8200,,,-1900,,-5350,-4100,-3600,-3300,-4350,-2400,-3500,-3900,-6050,-1850,-400,-200,-3600,-2600,-2050,-3250,-3600,-2450,-5950
-7700,-8200,,,-1900,,-5350,-4150,-3600,-3350,-4350,-1450,-3500,-4050,-6800,-1800,-400,-200,-3600,-2550,-2050,-3250,-3450,-2450,-6000
-7700,-8150,,,-1950,,-5400,-4150,-3600,-3350,-3850,-1450,-3500,-4050,-6800,-1800,-450,-150,-3550,-4000,-2100,-3000,-3450,-2450,-6000
-7750,-8150,,,-1950,,-5400,-4150,-3600,-3350,-3850,-2000,-3550,-4100,-6800,-1750,-450,-150,-3550,-4000,-2100,-3000,-3500,-2450,-6000
-7750,-6600,,,-1750,,-5450,-4150,-2950,-3350,-3850,-2000,-3550,-4100,-6800,-1750,-500,-600,-3550,-4050,-2150,-3000,-3500,-3450,-6000
-6200,-6600,,,-1750,,-5450,-4150,-2950,-3400,-3850,-2000,-3550,-3550,-7000,-800,-500,-600,-3500,-4050,-2150,-3000,-3550,-3450,-6050
-6200,-6650,,,-1900,,-4450,-4150,-2950,-3400,-4250,-2000,-3550,-3550,-7000,-800,-550,-550,-3500,-4100,-2300,-3200,-3550,-3450,-6050
-7450,-6650,,,-1900,,-4450,-4200,-2950,-3400,-4250,-2050,-3550,-3500,-6950,-3750,-550,-550,-3500,-4100,-2300,-3200,-3800,-3450,-6050
-7450,-6700,,,-1950,,-5550,-4200,-3000,-3400,-4000,-2050,-3550,-3500,-6950,-3750,0,-500,-2950,-4150,-3750,-3200,-3800,-3400,-6050
-7500,-6700,,,-1950,,-5550,-4200,-3000,-3400,-4000,-1650,-3550,-4150,-6100,-3800,0,-500,-2950,-4150,-3700,-3200,-3850,-3400,-5850
-7500,-6750,,,-1850,,-5000,-4200,-3000,-3400,-4200,-1650,-3550,-4150,-6100,-3800,-50,-1400,-2950,-2000,-3850,-3050,-3850,-3400,-5850
-6100,-6750,,,-1850,,-5000,-3650,-3000,-3450,-4200,-1700,-3550,-2300,-7150,-5650,-50,-1400,-2950,-2000,-3800,-3050,-3900,-3400,-5850
-6100,-8400,,,-2000,,-5500,-3650,-3050,-3450,-4150,-1700,-3550,-2300,-7150,-5650,-100,-1450,-2900,-1950,-4700,-3050,-3900,-3350,-5850
-6050,-8400,,,-2000,,-5500,-3700,-3050,-3450,-4150,-1750,-3600,-1400,-7100,-5650,-100,-1450,-2900,-1950,-4700,-3050,-3750,-3350,-5900
-6050,-1100,,,-2050,,-5050,-3700,-3050,-3450,-4400,-1750,-3600,-1400,-7100,-5650,-150,-450,-750,-1900,-4700,-3100,-3750,-3350,-5900
-6000,-1100,,,-2050,,-5050,-3750,-3050,-3450,-4400,-1800,-3600,-1350,-7050,-5700,-150,-450,-750,-1900,-4650,-3100,-3350,-3350,-5900
-6000,-1500,,,-2100,,-5100,-3750,-3100,-3450,-4400,-1800,-3600,-1350,-7050,-5700,-200,-1350,-700,-1850,-4750,-3100,-3350,-2650,-5900
-5950,-1500,,,-2100,,-5100,-3800,-3100,-3500,-4400,-1850,-3600,-50,-7300,-5750,-200,-1350,-700,-1850,-4750,-3100,-3250,-2650,-6600
-5950,-1050,,,-2300,,-5150,-3800,-3100,-3500,-3800,-1850,-3600,-50,-7300,-5750,-300,-950,-650,-1500,-4750,-3150,-3250,-2650,-6600
-5900,-1050,,,-2300,,-5150,-3800,-3100,-3500,-3800,-1900,-2950,-1250,-7250,-5800,-300,-950,-650,-1500,-4900,-3150,-3300,-2650,-6650
-5900,-1000,,,-2150,,-4500,-3800,-3150,-3500,-3700,-1900,-2950,-1250,-7250,-5800,150,-900,-1100,-2100,-4900,-3150,-3300,-3650,-6650
-6150,-1000,,,-2150,,-4500,-3800,-3150,-3500,-3700,-1950,-2950,-1300,-7200,-6500,150,-900,-1100,-2100,-4900,-3150,-3150,-3650,-6850
-6150,-1550,,,-2200,,-4800,-3800,-3150,-3500,-3750,-1950,-2950,-1300,-7200,-6500,100,-850,-1050,-2050,-4900,-2700,-3150,-3650,-6850
-1850,-1550,,,-2200,,-4800,-3850,-3150,-3550,-3750,-1950,-3000,-1200,-8050,-6450,100,-850,-1050,-2050,-4900,-2700,-3200,-3650,-6800
-1850,-1600,,,-2250,,-4850,-3850,-3200,-3550,-4300,-1950,-3000,-1200,-8050,-6450,200,-800,-1000,-2350,-4900,-2700,-3200,-3650,-6800
-2650,-1600,,,-2250,,-4850,-3850,-3200,-3550,-4300,-1500,-3000,0,-8200,-5950,200,-800,-1000,-2350,,-2700,-3100,-3650,-6750
-2650,-2050,,,-4350,,-4550,-3850,-3200,-3550,-3950,-1500,-3000,0,-8200,-5950,-6500,-750,-950,-2350,,-2750,-3100,-3600,-6750
-2650,-2050,,,-4350,,-4550,-3850,-3200,-3550,-3950,-1550,-3000,50,-8100,-6400,-6500,-750,-950,-2400,,-2750,-3050,-3600,-6700
-2650,-1200,,,-4350,,-4900,-3850,-3250,-3550,-3900,-1550,-3000,50,-8100,-6400,-6450,-700,-900,-2400,,-2750,-3050,-3600,-6700
-2600,-1200,,,-3850,,-4900,-3850,-3250,-3600,-3900,-1600,-3050,-650,-8150,-6350,-6450,-700,-900,-2400,,-2750,-4150,-3600,-5800
-2600,-1150,,,-3850,,-4950,-3850,-3250,-3600,-3900,-1600,-3050,-650,-8150,-6350,-6400,-650,-850,-2450,,-2800,-4150,-3600,-5800
-2600,-1150,,,-3900,,-4950,-3900,-3250,-3600,-3900,-2650,-3050,-950,-7500,-5900,-6400,-650,-850,-3450,,-2800,-4200,-3600,-5800
-2600,-1250,,,-3900,,-3450,-3900,-2850,-3600,-4350,-2650,-3050,-950,-7500,-5900,-6350,-1200,-800,-3400,,-2800,-4200,-3550,-5800
-2450,-1250,,,-3950,,-3450,-3900,-2850,-2950,-4350,-2600,-3050,-600,-7450,-5850,-6350,-1200,-800,-3350,,-2800,-4050,-3550,-6150
-2450,-1300,,,-3950,,-3400,-3900,-2850,-2950,-4400,-2600,-3050,-600,-7450,-5850,-6850,-1150,-1200,-2650,,-2850,-4050,-3550,-6150
-8050,-1300,,,-3800,,-3400,-3900,-2850,-2950,-4400,-2450,-3050,-1000,-7400,-6300,-6850,-1150,-1200,-3650,,-2850,-2850,-3550,-6150
-8050,-1350,,,-3800,,-3550,-3900,-2900,-2950,-4450,-2450,-3050,-1000,-7400,-6300,-6800,-1100,-1250,-3650,,-2850,-2850,-3550,-6150
-2700,-1350,,,-3750,,-3550,-3900,-2900,-3000,-4450,-2700,-3100,-1050,-7350,-6000,-6800,-1100,-1300,-3650,,-2850,-4100,-3550,-6200
-2700,-1400,,,-3750,,-4700,-3900,-2900,-3000,-4500,-2700,-3100,-1050,-7350,-6000,-6750,-1050,-1150,-3600,,-2900,-4100,-3500,-6200
-2700,-1400,,,-3650,,-4700,-3950,-2900,-3000,-4500,-2750,-3100,-1100,-7950,-6750,-6750,-1050,-1150,-3600,,-2900,-2800,-3500,-6200
-2700,-1450,,,-3650,,-4750,-3950,-2650,-3000,-4500,-2750,-3100,-1100,-7950,-6750,-6700,-1000,-1350,-3600,,-2900,-2800,-3500,-6200
-2700,-1450,,,-3700,,-4750,-3950,-2650,-3000,-4500,-2800,-3100,-1150,-8000,-6700,-6700,-1000,-1850,-3550,,-2900,-2750,-3500,-6200
-2700,-2200,,,-3700,,-4650,-3950,-2600,-3000,-4300,-2800,-3100,-1150,-8000,-6700,-6650,-1250,-1800,-3550,,-3300,-2750,-5550,-6200
-2750,-2200,,,-3900,,-4650,-3950,-2600,-3050,-4300,-2550,-3150,-100,-7700,-6650,-6650,-1250,-1450,-3550,,-3300,-3050,-5550,-6350
-2750,-2150,,,-3900,,-4600,-3950,-2450,-3050,-4250,-2550,-3150,-100,-7700,-6650,-6600,-3150,-1400,-3500,,-3300,-3050,-5600,-6350
-2750,-2150,,,-3600,,-4600,-3950,-2450,-3050,-4250,-2500,-3150,-150,-7850,-6600,-6600,-3150,-2100,-750,,-3300,-3000,-5600,-6300
-2750,-2250,,,-3600,,-3650,-3950,-2700,-3050,-4000,-2500,-3150,-150,-7850,-6600,-6550,-3150,-2050,-750,,-2950,-3000,-5650,-6300
-2800,-2250,,,-3850,,-3650,-3300,-2700,-3050,-4000,,-3150,-900,-7650,-6550,-6550,-3150,-2000,-800,,-2950,-3350,-5650,-6400
-2800,-2300,,,-3850,,-3650,-3300,-2700,-3050,-4050,,-3150,-900,-7650,-6550,-7500,-3200,-1950,-800,,-2950,-3350,-5500,-6400
-2800,-2300,,,-3800,,-3650,-3300,-2700,-3100,-4050,,-3200,-850,-7900,-6150,-7500,-3200,-1900,-1300,,-2950,-4000,-5500,-6450
-2800,-2350,,,-3800,,-3600,-3300,-2700,-3100,-4100,,-3200,-850,-7900,-6150,-7150,-3200,-1750,-1300,,-2500,-4000,-5700,-6450
-2550,-2350,,,-3600,,-3600,-3350,-2700,-3100,-4100,,-3200,-800,-7600,-6900,-7150,-3200,-2200,-850,,-2500,-2950,-5700,-6500
-2550,-1900,,,-3600,,-3500,-3350,-2750,-3100,-4150,,-3200,-800,-7600,-6900,-7100,-3250,-2250,-850,,-2500,-2950,-5750,-6500
-2550,-1900,,,-3650,,-3500,-3350,-2750,-3100,-4150,,-3200,-750,-7550,-6200,-7100,-3250,-2150,-900,,-2500,-3950,-5750,-6550
-2550,-2250,,,-3650,,-3700,-3350,-2750,-3100,-4200,,-3200,-750,-7550,-6200,-7050,-9250,-2300,-900,,-2600,-3950,-3750,-6550
-2500,-2250,,,-3450,,-3700,-3400,-2750,-3150,-4200,,-3250,-700,-8250,-6250,-7050,-9250,-1550,-1250,,-2600,-2900,-3750,-7050
-2500,-2900,,,-3450,,-3650,-3400,-2800,-3150,-3650,,-3250,-700,-8250,-6250,-7000,-9200,-1500,-1250,,-2600,-2900,-3700,-7050
-4350,-2900,,,-3400,,-3650,-3400,-2800,-3150,-3650,,-3250,-2800,-8350,-6850,-7000,-9200,-1600,-950,,-2600,-3400,-3700,-7000
-4350,-2650,,,-3400,,-4000,-3400,-2800,-3150,-3700,,-3250,-2800,-8350,-6850,-6950,-9150,-1650,-950,,-2550,-3400,-3700,-7000
-4400,-2650,,,-3700,,-4000,-3450,-2800,-3150,-3700,,-3250,-2850,-8300,-6050,-6950,-9150,-1700,-450,,-2550,-3100,-3700,-6950
-4400,-2650,,,-3700,,,-3450,-2550,-3150,-3750,,-3250,-2850,-8300,-6050,-6900,-9100,-3750,-450,,-2550,-3100,-3700,-6950
-4300,-2650,,,-3750,,,-3450,-2550,-3200,-3750,,-2850,-2900,-7750,-6800,-6900,-9100,-3750,-500,,-2550,-3150,-3700,-4650
-4300,-2600,,,-3750,,,-3450,-2500,-3200,-3800,,-2850,-2900,-7750,-6800,-4000,-9500,-3750,-500,,-2350,-3150,-3700,-4650
-4200,-2600,,,-3800,,,-3450,-2500,-3200,-3800,,-2850,-2950,-7800,-7000,-4000,-9500,-3750,-550,,-2350,-3250,-3700,-5550
-4200,-2600,,,-3800,,,-3450,-2600,-3200,-3850,,-2850,-2950,-7800,-7000,-3700,-9450,-3750,-550,,-2350,-3250,-3850,-5550
-4250,-2600,,,-3550,,,-3500,-2600,-3200,-3850,,-2900,-2450,,-6950,-3700,-9450,-3700,-600,,-2350,-3200,-3850,-5550
-4250,-2450,,,-3550,,,-3500,-2650,-3200,-3900,,-2900,-2450,,-6950,-3750,-9400,-3700,-600,,-2350,-3200,-3850,-5550
-5050,-2450,,,-3500,,,-3500,-2650,-3250,-3900,,-2900,-2500,,-6100,-3750,-9400,-3700,-1350,,-2350,-3300,-3850,-5600
-5050,-2450,,,-3500,,,-3500,-4000,-3250,-3950,,-2900,-2500,,-6100,-3650,-9350,-3700,-1350,,-2400,-3300,-3800,-5600
-5050,-2450,,,-2200,,,-3550,-4000,-3250,-3950,,-5700,-2550,,-7150,-3650,-9350,-3700,-650,,-2400,-4300,-3800,-5600
-5050,-2700,,,-2200,,,-3550,-4050,-3250,-3300,,-5700,-2550,,-7150,-3850,-9300,-3850,-650,,-2400,-4300,-3800,-5600
-5200,-2700,,,-2300,,,-3550,-4050,-3250,-3300,,-5800,-2600,,-7150,-3850,-9300,-3850,-700,,-2400,-4200,-3800,-5600
-5200,-2700,,,-2300,,,-3550,-4100,-3250,-3300,,-5800,-2600,,-7150,-3850,-8600,-3850,-700,,-2400,-4200,-4100,-5600
-5200,-2700,,,-2350,,,-3600,-4100,-2850,-3300,,-3500,-2650,,-7100,-3850,-8600,-3850,-150,,-2400,-4200,-4100,-5650
-5200,-2750,,,-2350,,,-3600,-4650,-2850,-3350,,-3500,-2650,,-7100,-3800,-8550,-3850,-150,,-2450,-4200,-4150,-5650
-5100,-2750,,,-2400,,,-3600,,-2900,-3350,,-3750,-2700,,-7050,-3800,-8550,-3800,-200,,-2450,-4200,-4150,-5650
-5100,-2750,,,-2400,,,-3600,,-2900,-3350,,-3750,-2700,,-7050,-3500,-8450,-3800,-200,,-2450,-4200,-4200,-5650
-5100,-2750,,,-2500,,,-2950,,-2900,-3350,,-3700,-2750,,-7300,-3500,-8450,-3800,-250,,-2450,-4250,-4200,-5500
-5100,-2750,,,-2500,,,-2950,,-2900,-3400,,-3700,-2750,,-7300,-3550,-8500,-3800,-250,,-3450,-4250,-4250,-5500
-5150,-2750,,,-2450,,,-2950,,-2900,-3400,,-4300,-2100,,-7250,-3550,-8500,-3800,-300,,-3450,-2500,-4250,-5500
-5150,-2800,,,-2450,,,-2950,,-2900,-3400,,-4300,-2100,,-7250,-4100,-7050,-4700,-300,,-3400,-2500,-4650,-5500
-5150,-2800,,,-2550,,,-3000,,-2800,-3400,,-4250,-2150,,-7200,-4100,-7050,-4700,-350,,-3400,-2450,-4650,-5700
-5150,-2800,,,-2550,,,-3000,,-2800,-3450,,-4250,-2150,,-7200,-4050,-7000,-4700,-350,,-3400,-2450,-4600,-5700
